"Species","Longitude","Latitude"
"Bombus terrestris",7.858355,46.02826
"Bombus terrestris",9.615579,46.367963
"Bombus terrestris",9.363732,46.597478
"Bombus terrestris",9.112534,46.916362
"Bombus terrestris",8.842973,46.650079
"Bombus terrestris",8.654136,46.967126
"Bombus terrestris",7.212448,46.073792
"Bombus terrestris",9.389697,47.31687
"Bombus terrestris",7.470924,46.029037
"Bombus terrestris",9.81435,46.453966
"Bombus terrestris",7.929385,46.747631
"Bombus terrestris",7.210759,46.478591
"Bombus terrestris",7.931852,47.017485
"Bombus terrestris",10.130609,46.266886
"Bombus terrestris",7.85974,46.208167
"Bombus terrestris",8.003288,47.556838
"Bombus terrestris",6.953151,46.16293
"Bombus terrestris",7.731866,46.523419
"Bombus terrestris",7.341778,46.029
"Bombus terrestris",7.208853,46.928363
"Bombus terrestris",9.895708,46.812232
"Bombus terrestris",9.435607,46.776208
"Bombus terrestris",8.44442,46.29444
"Bombus terrestris",9.296954,46.553598
"Bombus terrestris",8.585562,46.832889
"Bombus terrestris",8.913186,46.829133
"Bombus terrestris",8.914419,46.874102
"Bombus terrestris",7.664455,45.983838
"Bombus terrestris",8.649068,46.74227
"Bombus terrestris",7.40611,46.433837
"Bombus terrestris",7.080545,46.478255
"Bombus terrestris",8.054089,46.207276
"Bombus terrestris",10.344264,46.621667
"Bombus terrestris",9.548881,46.32423
"Bombus terrestris",10.128384,46.221934
"Bombus terrestris",9.514914,47.134728
"Bombus terrestris",8.056128,46.387182
"Bombus terrestris",9.172353,46.73552
"Bombus terrestris",7.992967,46.567425
"Bombus terrestris",7.923723,46.117953
"Bombus terrestris",8.126249,46.791595
"Bombus terrestris",9.115339,47.006293
"Bombus terrestris",8.518228,46.743582
"Bombus terrestris",10.474726,46.61826
"Bombus terrestris",9.826238,46.723709
"Bombus terrestris",7.01892,46.02826
"Bombus terrestris",6.943764,47.19738
"Bombus terrestris",8.918129,47.009006
"Bombus terrestris",7.99389,46.657379
"Bombus terrestris",6.23223,46.56238
"Bombus terrestris",6.756716,46.341834
"Bombus terrestris",8.11887,46.206905
"Bombus terrestris",6.296482,46.608026
"Bombus terrestris",7.732354,46.613375
"Bombus terrestris",9.633765,46.817565
"Bombus terrestris",7.796433,46.433277
"Bombus terrestris",9.375007,46.912224
"Bombus terrestris",9.179612,46.960349
"Bombus terrestris",7.600735,46.253813
"Bombus terrestris",8.388174,46.789718
"Bombus terrestris",7.800028,46.973
"Bombus terrestris",8.853574,47.054803
"Bombus terrestris",8.525478,47.103357
"Bombus terrestris",7.870797,47.602377
"Bombus terrestris",8.401835,47.554213
"Bombus terrestris",8.457052,46.969046
"Bombus terrestris",8.663363,47.371842
"Bombus terrestris",9.682386,46.411656
"Bombus terrestris",8.333898,47.464812
"Bombus terrestris",9.026976,46.242778
"Bombus terrestris",9.564719,46.728883
"Bombus terrestris",8.529138,47.283234
"Bombus terrestris",10.22306,46.80472
"Bombus terrestris",9.622817,46.547805
"Bombus terrestris",9.621003,46.502845
"Bombus terrestris",9.113935,46.961328
"Bombus terrestris",8.778784,46.695836
"Bombus terrestris",6.16179,46.353487
"Bombus terrestris",8.344367,47.230995
"Bombus terrestris",7.527658,46.295472
"Bombus terrestris",9.258285,46.808868
"Bombus terrestris",8.279295,46.903048
"Bombus terrestris",8.89555,47.544838
"Bombus terrestris",7.439917,46.349689
"Bombus terrestris",7.787186,46.657503
"Bombus terrestris",7.648966,47.594391
"Bombus terrestris",9.242184,46.877707
"Bombus terrestris",7.167653,46.202403
"Bombus terrestris",9.252256,46.79883
"Bombus terrestris",8.446087,46.900438
"Bombus terrestris",9.137686,47.660717
"Bombus terrestris",7.089991,45.934408
"Bombus terrestris",9.63599,47.45572
"Bombus terrestris",7.925955,46.665373
"Bombus terrestris",8.396773,47.372431
"Bombus terrestris",8.218828,46.86068
"Bombus terrestris",6.911112,46.42923
"Bombus terrestris",7.434498,46.346055
"Bombus terrestris",7.774492,46.684889
"Bombus terrestris",7.833132,47.465547
"Bombus terrestris",8.268877,46.874614
"Bombus terrestris",9.518291,47.279481
"Bombus terrestris",7.698176,46.628371
"Bombus terrestris",8.39455,47.1495
"Bombus terrestris",8.40021,47.46428
"Bombus terrestris",6.92453,47.447929
"Bombus terrestris",9.191854,46.483891
"Bombus terrestris",9.08521,47.27272
"Bombus terrestris",7.107494,46.196163
"Bombus terrestris",8.845983,46.110664
"Bombus terrestris",9.245169,47.053852
"Bombus terrestris",9.174292,47.068882
"Bombus terrestris",7.945729,46.21936
"Bombus terrestris",7.957101,46.09586
"Bombus terrestris",9.100995,47.607868
"Bombus terrestris",9.526673,46.616177
"Bombus terrestris",9.084063,47.67186
"Bombus terrestris",8.690912,47.696182
"Bombus terrestris",8.952547,47.131641
"Bombus terrestris",8.892267,46.968395
"Bombus terrestris",9.233052,46.419697
"Bombus terrestris",7.534343,47.545605
"Bombus terrestris",8.073264,47.540867
"Bombus terrestris",6.719679,46.993805
"Bombus terrestris",8.985996,47.355335
"Bombus terrestris",9.234758,46.64196
"Bombus terrestris",9.84429,46.811871
"Bombus terrestris",8.233566,47.586716
"Bombus terrestris",9.552956,47.42437
"Bombus terrestris",7.988959,46.177498
"Bombus terrestris",8.120409,47.587589
"Bombus terrestris",8.73842,47.24086
"Bombus terrestris",8.4851,47.056
"Bombus terrestris",8.087479,47.175674
"Bombus terrestris",9.560638,47.425881
